"date","time","size","version","os","country","ip_id"
"2023-07-23","22:58:14",82190019,"4.3.1","win","AU",405
"2023-07-23","22:58:13",82097722,"4.3.1","win","CN",1541
"2023-07-23","22:58:22",94634713,"4.3.1","osx","US",3017
"2023-07-23","22:58:23",2624713,"4.3.1","osx","US",280
"2023-07-23","22:58:29",94632959,"4.3.1","osx","US",280
"2023-07-23","22:58:36",82188378,"4.3.1","win",NA,2
"2023-07-23","22:58:34",94635145,"4.3.1","osx","US",3018
"2023-07-23","22:58:36",94631536,"4.3.1","osx","US",280
"2023-07-23","22:58:40",94631663,"4.3.1","osx","US",280
"2023-07-23","22:58:54",97059320,"4.3.1","osx",NA,2
"2023-07-23","22:59:06",97053173,"4.3.1","osx","US",3019
"2023-07-23","22:59:16",94631717,"4.3.1","osx","US",280
"2023-07-23","00:00:09",82189613,"4.3.1","win","US",3020
"2023-07-23","00:00:06",90548876,"4.1.1","osx","US",3021
"2023-07-23","00:00:26",82097725,"4.3.1","win",NA,2
"2023-07-23","00:00:40",94636279,"4.3.1","osx","US",3022
"2023-07-23","00:00:51",82190882,"4.3.1","win","CO",3023
"2023-07-23","00:00:53",94633254,"4.3.1","osx","US",3024
"2023-07-23","00:01:14",34348198,"4.3.1","win","US",411
"2023-07-23","00:01:17",97052301,"4.3.1","osx","US",2726
"2023-07-23","00:02:10",82193720,"4.3.1","win",NA,2
"2023-07-23","00:02:20",82097725,"4.3.1","win","ID",3025
"2023-07-23","00:02:49",82191216,"4.3.1","win","US",3026
"2023-07-23","00:03:29",82191055,"4.3.1","win",NA,2
"2023-07-23","00:04:08",94633086,"4.3.1","osx","US",2352
"2023-07-23","12:54:27",61897611,"4.3.1","osx",NA,2
"2023-07-23","12:54:39",93050486,"4.2.3","osx","GB",3027
"2023-07-23","12:55:04",1050662,"4.3.1","win","CN",3028
"2023-07-23","12:55:12",42292867,"4.3.1","win",NA,2
"2023-07-23","12:55:26",94632472,"4.3.1","osx","AU",3029
"2023-07-23","12:55:33",13886904,"4.3.1","win","CN",3028
"2023-07-23","12:57:24",82192740,"4.3.1","win","RU",2743
"2023-07-23","12:57:20",86429685,"3.6.3","win","US",2053
"2023-07-23","12:57:38",94633966,"4.3.1","osx","LT",3030
"2023-07-23","12:57:35",90635517,"4.1.3","win","US",2053
"2023-07-23","12:58:59",82188921,"4.3.1","win","US",3031
"2023-07-23","15:34:13",66522538,"4.3.1","win",NA,2
"2023-07-23","15:34:18",94634505,"4.3.1","osx","NL",3032
"2023-07-23","15:34:42",2852773,"4.3.1","osx",NA,2
"2023-07-23","15:34:51",94633266,"4.3.1","osx",NA,2
"2023-07-23","15:34:53",82097726,"4.3.1","win","US",228
"2023-07-23","15:34:59",82189732,"4.3.1","win","IN",3033
"2023-07-23","15:34:57",82189415,"4.3.1","win","US",3034
"2023-07-23","15:35:18",84383489,"devel","win","US",1499
"2023-07-23","15:35:23",83158,"4.1.2","osx","US",308
"2023-07-23","15:35:24",82097721,"4.3.1","win",NA,2
"2023-07-23","15:35:31",92946726,"4.2.3","osx","US",147
"2023-07-23","15:35:34",94632345,"4.3.1","osx",NA,2
"2023-07-23","15:35:48",82192137,"4.3.1","win","ID",2093
"2023-07-23","15:36:05",82188202,"4.3.1","win","IN",3033
"2023-07-23","15:36:17",82188852,"4.3.1","win","ES",2715
"2023-07-23","15:34:37",82191190,"4.3.1","win","US",3035
"2023-07-23","15:36:38",82193776,"4.3.1","win",NA,2
"2023-07-23","15:37:03",79837053,"4.2.3","win","US",935
"2023-07-23","15:37:01",94634167,"4.3.1","osx","HK",419
"2023-07-23","15:36:57",90635517,"4.1.3","win","US",1295
"2023-07-23","15:37:08",86429685,"3.6.3","win","US",562
"2023-07-23","15:37:02",82189400,"4.3.1","win","ZA",3036
"2023-07-23","15:37:09",82192759,"4.3.1","win","IN",3037
"2023-07-23","15:37:14",97059678,"4.3.1","osx",NA,2
"2023-07-23","15:37:19",82189866,"4.3.1","win","US",3038
"2023-07-23","15:37:29",7819807,"4.3.1","win",NA,2
"2023-07-23","15:38:37",2261566,"4.3.1","win","CN",800
"2023-07-23","16:29:10",82189787,"4.3.1","win","KE",3039
"2023-07-23","16:29:08",82097725,"4.3.1","win",NA,2
"2023-07-23","16:29:16",82188329,"4.3.1","win","KE",3040
"2023-07-23","16:26:59",34938747,"4.3.1","src","NP",3041
"2023-07-23","16:29:20",97053856,"4.3.1","osx","AU",3042
"2023-07-23","16:29:43",97055569,"4.3.1","osx","DE",3043
"2023-07-23","16:30:00",94634058,"4.3.1","osx",NA,2
"2023-07-23","16:29:04",82188671,"4.3.1","win","US",3044
"2023-07-23","16:27:31",2127937,"4.3.1","win","EU",2033
"2023-07-23","16:28:23",82189801,"4.3.1","win",NA,2
"2023-07-23","16:30:16",34940000,"4.3.1","src","US",3045
"2023-07-23","16:28:27",93949528,"4.2.0","osx","US",1061
"2023-07-23","16:30:33",82190827,"4.3.1","win","CO",3046
"2023-07-23","16:30:45",97055944,"4.3.1","osx","US",3047
"2023-07-23","16:31:13",82710996,"4.2.1","win","US",3048
"2023-07-23","16:31:14",82190107,"4.3.1","win","IN",3049
"2023-07-23","16:31:24",1415332,"4.3.1","win","MA",1437
"2023-07-23","16:31:44",94633138,"4.3.1","osx","GB",3050
"2023-07-23","16:31:54",97053891,"4.3.1","osx","GB",3050
"2023-07-23","16:31:57",94638824,"4.3.1","osx","US",3045
"2023-07-23","16:32:19",97055982,"4.3.1","osx","US",3045
"2023-07-23","16:32:22",93053196,"4.2.3","osx","US",3047
"2023-07-23","16:32:48",82189062,"4.3.1","win","US",3051
"2023-07-23","16:30:40",1524261,"4.3.1","win","ZA",1183
"2023-07-23","16:33:01",82189679,"4.3.1","win","GB",3052
"2023-07-23","16:30:48",94632806,"4.3.1","osx",NA,2
"2023-07-23","16:33:07",82188372,"4.3.1","win","PE",3053
"2023-07-23","16:29:58",5855154,"4.3.1","win","DE",2510
"2023-07-23","16:33:14",82188054,"4.3.1","win","GR",3054
"2023-07-23","16:33:22",82188886,"4.3.1","win",NA,2
"2023-07-23","16:33:33",94631719,"4.3.1","osx",NA,2
"2023-07-23","16:34:05",94633085,"4.3.1","osx",NA,2
"2023-07-23","16:34:10",89503576,"4.1.0","win","US",2512
"2023-07-23","04:29:07",82193729,"4.3.1","win",NA,2
"2023-07-23","04:29:38",82097722,"4.3.1","win","CL",3055
"2023-07-23","04:29:46",94631525,"4.3.1","osx","PH",3056
"2023-07-23","04:30:25",82188930,"4.3.1","win",NA,2
"2023-07-23","04:29:43",94632952,"4.3.1","osx","AU",3057
"2023-07-23","04:30:16",94631322,"4.3.1","osx",NA,2
"2023-07-23","04:31:11",14949221,"4.3.1","win","ZA",3058
"2023-07-23","04:29:56",94632889,"4.3.1","osx","AU",3059
"2023-07-23","04:31:45",82097717,"4.3.1","win","DE",1229
"2023-07-23","04:31:34",82187904,"4.3.1","win","AE",3060
"2023-07-23","04:31:56",82189225,"4.3.1","win","FR",3061
"2023-07-23","04:31:00",94632321,"4.3.1","osx","AU",3062
"2023-07-23","04:32:00",82188058,"4.3.1","win","FR",3061
"2023-07-23","04:30:59",16241226,"4.3.1","win","GB",3063
"2023-07-23","04:32:16",82188339,"4.3.1","win","JP",3064
"2023-07-23","04:32:40",82192911,"4.3.1","win",NA,2
"2023-07-23","04:32:53",82190020,"4.3.1","win","AU",3065
"2023-07-23","04:33:21",33337,"4.1.2","osx","US",308
"2023-07-23","04:33:35",89503605,"4.1.0","win","US",3066
"2023-07-23","09:49:14",82192765,"4.3.1","win","IN",3067
"2023-07-23","09:49:45",90743357,"4.1.3","win","US",3068
"2023-07-23","09:49:52",94636100,"4.3.1","osx",NA,2
"2023-07-23","09:49:59",93049615,"4.2.3","osx",NA,2
"2023-07-23","09:50:06",82187915,"4.3.1","win","JP",3069
"2023-07-23","09:50:47",97057519,"4.3.1","osx",NA,2
"2023-07-23","09:50:56",82192973,"4.3.1","win","RU",3070
"2023-07-23","09:50:54",82190948,"4.3.1","win","AU",3071
"2023-07-23","09:51:06",94053350,"4.2.0","osx","CN",3072
"2023-07-23","09:51:10",89872108,"4.1.2","win","TW",2122
"2023-07-23","09:51:26",82189038,"4.3.1","win",NA,2
"2023-07-23","09:51:33",34939995,"4.3.1","src",NA,2
"2023-07-23","09:52:17",34938790,"4.3.1","src",NA,2
"2023-07-23","09:52:16",82189265,"4.3.1","win","ES",3073
"2023-07-23","09:52:38",93049923,"4.2.3","osx",NA,2
"2023-07-23","09:53:03",82097722,"4.3.1","win","CN",3074
"2023-07-23","09:52:24",82189957,"4.3.1","win","GB",3075
"2023-07-23","09:53:26",97056009,"4.3.1","osx",NA,2
"2023-07-23","09:53:45",97053317,"4.3.1","osx","US",777
"2023-07-23","09:53:46",82189130,"4.3.1","win","NP",3076
"2023-07-23","09:54:05",82190948,"4.3.1","win","US",3077
"2023-07-23","09:54:07",94633033,"4.3.1","osx","ES",3078
"2023-07-23","04:52:59",84383465,"devel","win","US",1339
"2023-07-23","04:54:25",84383466,"devel","win","US",3079
"2023-07-23","04:54:34",82190902,"4.3.1","win","US",3080
"2023-07-23","04:54:44",82189051,"4.3.1","win","IN",1414
"2023-07-23","04:53:16",84383465,"devel","win","US",673
"2023-07-23","04:55:17",82196483,"4.3.1","win","PL",3081
"2023-07-23","04:55:19",92946726,"4.2.3","osx","US",142
"2023-07-23","04:55:27",92946726,"4.2.3","osx","US",142
"2023-07-23","04:53:46",84383465,"devel","win","US",2638
"2023-07-23","04:55:38",92946726,"4.2.3","osx","US",147
"2023-07-23","04:55:27",92946726,"4.2.3","osx","US",137
"2023-07-23","04:55:33",84383488,"devel","win","US",1832
"2023-07-23","04:55:34",92946726,"4.2.3","osx","US",142
"2023-07-23","04:53:46",84383465,"devel","win","US",3082
"2023-07-23","04:55:40",23975135,"4.3.1","win","IN",3083
"2023-07-23","04:55:41",92946726,"4.2.3","osx","US",145
"2023-07-23","04:55:32",92946726,"4.2.3","osx","US",147
"2023-07-23","04:55:44",92946726,"4.2.3","osx","US",147
"2023-07-23","04:55:49",92946726,"4.2.3","osx","US",142
"2023-07-23","04:55:52",92946726,"4.2.3","osx","US",145
"2023-07-23","04:55:57",92946726,"4.2.3","osx","US",137
"2023-07-23","04:56:02",92946726,"4.2.3","osx","US",142
"2023-07-23","04:55:56",92946726,"4.2.3","osx","US",145
"2023-07-23","04:55:59",92946726,"4.2.3","osx","US",145
"2023-07-23","04:56:03",92946726,"4.2.3","osx","US",145
"2023-07-23","04:56:07",92946726,"4.2.3","osx","US",145
"2023-07-23","04:56:05",92946726,"4.2.3","osx","US",145
"2023-07-23","04:56:23",84482716,"devel","win","GR",1003
"2023-07-23","04:56:21",92946726,"4.2.3","osx","US",137
"2023-07-23","04:56:18",92946726,"4.2.3","osx","US",145
"2023-07-23","04:56:22",93050360,"4.2.3","osx","KR",1314
"2023-07-23","04:56:45",92946726,"4.2.3","osx","US",145
"2023-07-23","04:56:56",92946726,"4.2.3","osx","US",145
"2023-07-23","04:57:20",82190621,"4.3.1","win","KR",3084
"2023-07-23","04:57:09",92946726,"4.2.3","osx","US",145
"2023-07-23","04:57:33",82190782,"4.3.1","win","US",3085
"2023-07-23","04:56:55",84383465,"devel","win","US",106
"2023-07-23","04:58:12",92946726,"4.2.3","osx","US",137
"2023-07-23","04:58:19",92946726,"4.2.3","osx","US",142
"2023-07-23","04:58:49",4199308,"4.2.3","src","US",108
"2023-07-23","04:58:44",92946726,"4.2.3","osx","US",145
"2023-07-23","04:58:53",92946726,"4.2.3","osx","US",137
"2023-07-23","04:59:03",92946726,"4.2.3","osx","US",142
"2023-07-23","04:59:04",82189271,"4.3.1","win",NA,2
"2023-07-23","04:59:06",92946726,"4.2.3","osx","US",145
"2023-07-23","03:54:21",82188887,"4.3.1","win","US",3086
"2023-07-23","03:55:03",82188086,"4.3.1","win","TH",3087
"2023-07-23","03:55:03",4199790,"4.2.2","src","US",1159
"2023-07-23","03:55:05",82188060,"4.3.1","win",NA,2
"2023-07-23","03:55:17",4199354,"4.2.2","src","US",1161
"2023-07-23","03:55:21",82192275,"4.3.1","win","US",3088
"2023-07-23","03:55:36",82189606,"4.3.1","win","US",3088
"2023-07-23","03:55:49",4199950,"4.2.2","src","US",1164
"2023-07-23","03:56:12",82195161,"4.3.1","win","UY",3089
"2023-07-23","03:57:26",82189019,"4.3.1","win","US",3090
"2023-07-23","03:57:45",82189442,"4.3.1","win",NA,2
"2023-07-23","03:58:58",82193216,"4.3.1","win","US",3091
"2023-07-23","22:59:13",34941331,"4.3.1","src","KR",3092
"2023-07-23","22:59:08",97053017,"4.3.1","osx","US",3018
"2023-07-23","22:59:17",28750698,"4.3.1","win","US",3093
"2023-07-23","22:59:36",94631573,"4.3.1","osx","US",3017
"2023-07-23","22:59:43",82188024,"4.3.1","win","DE",3094
"2023-07-23","09:59:29",1030566,"4.3.1","win","GB",3095
"2023-07-23","09:59:38",82189820,"4.3.1","win","US",3096
"2023-07-23","09:59:40",82191767,"4.3.1","win",NA,2
"2023-07-23","09:59:42",2653802,"4.3.1","win","GB",3095
"2023-07-23","02:19:45",82188679,"4.3.1","win","CA",3097
"2023-07-23","02:19:52",1038302,"4.3.1","win","US",3098
"2023-07-23","02:19:52",1047665,"4.3.1","win","US",3098
"2023-07-23","02:20:24",1066627,"4.3.1","osx",NA,2
"2023-07-23","02:20:33",94633390,"4.3.1","osx",NA,2
"2023-07-23","02:20:51",82097726,"4.3.1","win","CN",3099
"2023-07-23","02:20:58",620745,"4.3.1","osx",NA,2
"2023-07-23","02:21:10",84380359,"devel","win","US",3100
"2023-07-23","02:21:07",97053779,"4.3.1","osx",NA,2
"2023-07-23","02:21:56",94633523,"4.3.1","osx","US",3101
"2023-07-23","02:21:56",79837056,"4.2.3","win","DE",3102
"2023-07-23","02:22:09",79837053,"4.2.3","win","US",1377
"2023-07-23","02:20:12",82190512,"4.3.1","win",NA,2
"2023-07-23","02:22:29",79538101,"4.2.2","win","US",921
"2023-07-23","02:22:49",92946726,"4.2.3","osx","US",3103
"2023-07-23","02:22:53",82193301,"4.3.1","win","US",3104
"2023-07-23","02:22:54",92946725,"4.2.3","osx","US",217
"2023-07-23","02:20:49",94633713,"4.3.1","osx",NA,2
"2023-07-23","02:22:59",82188020,"4.3.1","win",NA,2
"2023-07-23","02:23:21",82188551,"4.3.1","win","NP",3105
"2023-07-23","02:23:16",82097722,"4.3.1","win","CN",3106
"2023-07-23","02:23:26",92946726,"4.2.3","osx","US",2246
"2023-07-23","02:23:26",82189623,"4.3.1","win","JP",221
"2023-07-23","02:21:19",92946726,"4.2.3","osx","US",145
"2023-07-23","02:23:51",82188930,"4.3.1","win","ID",3107
"2023-07-23","02:23:59",34938996,"4.3.1","src","AU",3108
"2023-07-23","02:24:06",82188768,"4.3.1","win","KR",3109
"2023-07-23","05:19:24",18317,"4.2.3","osx","US",602
"2023-07-23","05:19:24",392,"4.2.3","osx","US",602
"2023-07-23","05:19:23",1002688,"4.2.3","osx","US",602
"2023-07-23","05:19:24",14555,"4.3.1","osx","US",602
"2023-07-23","05:19:23",394,"4.2.3","osx","US",602
"2023-07-23","05:19:23",82189290,"4.3.1","win","JP",3110
"2023-07-23","05:19:24",368,"4.3.1","osx","US",602
"2023-07-23","05:19:53",82188983,"4.3.1","win","AU",3111
"2023-07-23","05:20:06",97055472,"4.3.1","osx","CA",3112
"2023-07-23","05:20:20",94634287,"4.3.1","osx","JP",2309
"2023-07-23","05:20:38",82190153,"4.3.1","win","CL",3113
"2023-07-23","05:21:02",34938736,"4.3.1","src","ID",3114
"2023-07-23","05:21:00",97054598,"4.3.1","osx","JP",2309
"2023-07-23","05:21:17",82189216,"4.3.1","win",NA,2
"2023-07-23","05:21:33",82189811,"4.3.1","win",NA,2
"2023-07-23","05:21:53",14739232,"4.3.1","src","CN",3115
"2023-07-23","05:22:01",34938783,"4.3.1","src","CN",3115
"2023-07-23","05:21:48",97053670,"4.3.1","osx","NO",3116
"2023-07-23","05:22:15",392,"4.2.3","osx","US",602
"2023-07-23","05:22:05",82189559,"4.3.1","win","IN",3117
"2023-07-23","05:22:15",88476,"4.2.3","osx","US",602
"2023-07-23","05:22:32",97053274,"4.3.1","osx","AU",3118
"2023-07-23","05:22:49",84383488,"devel","win","HK",1417
"2023-07-23","05:22:46",84383488,"devel","win","US",107
"2023-07-23","05:22:55",92946725,"4.2.3","osx","US",137
"2023-07-23","05:22:48",84383488,"devel","win","DE",1219
"2023-07-23","05:22:49",84383488,"devel","win","US",188
"2023-07-23","05:22:51",84383488,"devel","win","US",2911
"2023-07-23","05:22:58",84383488,"devel","win","US",2129
"2023-07-23","05:22:55",92946726,"4.2.3","osx","US",145
"2023-07-23","05:22:55",84383488,"devel","win","US",442
"2023-07-23","05:23:02",84383488,"devel","win","DE",2146
"2023-07-23","05:22:58",92946726,"4.2.3","osx","US",145
"2023-07-23","05:22:53",92946726,"4.2.3","osx","US",145
"2023-07-23","05:22:57",92946725,"4.2.3","osx","US",147
"2023-07-23","05:23:08",1024641,"4.3.1","win","CN",3119
"2023-07-23","05:23:02",92946726,"4.2.3","osx","US",145
"2023-07-23","05:23:04",3149917,"4.3.1","win","AU",3120
"2023-07-23","05:23:06",84383488,"devel","win","US",3121
"2023-07-23","05:23:02",84383488,"devel","win","HK",2481
"2023-07-23","05:23:11",92946726,"4.2.3","osx","US",145
"2023-07-23","05:23:06",84383488,"devel","win","DE",3122
"2023-07-23","05:23:06",84383488,"devel","win","US",3123
"2023-07-23","05:23:15",92946725,"4.2.3","osx","US",137
"2023-07-23","05:23:07",84383488,"devel","win","US",3124
"2023-07-23","05:23:08",84383488,"devel","win","US",1375
"2023-07-23","05:23:12",92946725,"4.2.3","osx","US",137
"2023-07-23","05:23:14",84383488,"devel","win","DE",3125
"2023-07-23","05:23:15",92946726,"4.2.3","osx","US",109
"2023-07-23","05:23:10",84383488,"devel","win","US",3126
"2023-07-23","05:23:13",92946725,"4.2.3","osx","US",147
"2023-07-23","05:23:15",92946726,"4.2.3","osx","US",142
"2023-07-23","05:23:17",84383488,"devel","win","US",2483
"2023-07-23","05:23:19",92946725,"4.2.3","osx","US",147
"2023-07-23","05:23:25",92946725,"4.2.3","osx","US",137
"2023-07-23","05:23:16",84383488,"devel","win","US",921
"2023-07-23","05:23:24",92946726,"4.2.3","osx","US",145
"2023-07-23","05:23:25",541,"4.3.1","win","CN",3127
"2023-07-23","05:23:23",92946726,"4.2.3","osx","US",145
"2023-07-23","05:23:24",92946725,"4.2.3","osx","US",137
"2023-07-23","05:23:24",92946725,"4.2.3","osx","US",147
"2023-07-23","05:23:30",84383488,"devel","win","HK",2477
"2023-07-23","05:23:15",92946725,"4.2.3","osx","US",137
"2023-07-23","05:23:28",84383488,"devel","win","US",885
"2023-07-23","05:23:26",84383488,"devel","win","US",790
"2023-07-23","05:23:21",82194728,"4.3.1","win","CH",3128
"2023-07-23","05:23:33",84383488,"devel","win","US",751
"2023-07-23","05:23:37",84383488,"devel","win","US",692
"2023-07-23","05:23:35",84383488,"devel","win","US",830
"2023-07-23","05:21:05",12597013,"4.3.1","win","CN",3129
"2023-07-23","05:21:03",1049185,"4.3.1","win","CN",3129
"2023-07-23","05:23:35",90738327,"4.1.3","win",NA,2
"2023-07-23","05:23:44",84383488,"devel","win","US",1307
"2023-07-23","05:23:40",82190331,"4.3.1","win","IN",3130
"2023-07-23","05:23:38",84383488,"devel","win","US",790
"2023-07-23","05:23:43",133435,"4.3.1","osx","US",602
"2023-07-23","05:23:43",376,"4.3.1","osx","US",602
"2023-07-23","05:23:39",84383488,"devel","win","US",751
"2023-07-23","05:23:42",84383488,"devel","win","US",851
"2023-07-23","05:23:48",84383488,"devel","win","US",686
"2023-07-23","05:23:49",92946726,"4.2.3","osx","US",109
"2023-07-23","05:24:00",82189237,"4.3.1","win","US",3131
"2023-07-23","05:23:51",84383488,"devel","win","US",678
"2023-07-23","05:24:01",84383488,"devel","win","US",1558
"2023-07-23","05:24:12",34049219,"4.2.3","src","US",656
"2023-07-23","04:59:04",82191282,"4.3.1","win","PH",3132
"2023-07-23","04:56:53",84383466,"devel","win","US",917
"2023-07-23","04:59:35",4199435,"4.3.1","src","JP",1043
"2023-07-23","04:59:40",94020082,"4.2.1","osx","US",3133
"2023-07-23","04:59:42",94632292,"4.3.1","osx","JP",3134
"2023-07-23","04:59:43",4199309,"4.3.1","src","JP",1043
"2023-07-23","03:59:23",82187896,"4.3.1","win","US",3135
"2023-07-23","03:59:35",82189162,"4.3.1","win","TW",2122
"2023-07-23","03:59:49",82097721,"4.3.1","win","CN",3136
"2023-07-23","03:59:51",82189938,"4.3.1","win","IN",3137
"2023-07-23","03:59:45",4505640,"4.3.1","win","FR",3138
"2023-07-23","03:59:45",733111,"4.3.1","win","FR",3138
"2023-07-23","03:59:46",607275,"4.3.1","win","FR",3138
"2023-07-23","03:59:49",12605399,"4.3.1","win","FR",3138
"2023-07-23","03:59:56",82190342,"4.3.1","win","FR",3138
"2023-07-23","17:39:23",1016372,"4.3.1","win","ID",3139
"2023-07-23","17:40:25",7446125,"4.3.1","win","TR",3140
"2023-07-23","17:40:23",1046536,"4.3.1","win","TR",3140
"2023-07-23","17:40:53",86429685,"3.6.3","win","US",3141
"2023-07-23","17:38:49",94633428,"4.3.1","osx","US",478
"2023-07-23","17:38:40",94633434,"4.3.1","osx","US",476
"2023-07-23","17:38:37",94633193,"4.3.1","osx","US",477
"2023-07-23","17:41:06",94635008,"4.3.1","osx","TW",3142
"2023-07-23","17:38:44",94633463,"4.3.1","osx","US",474
"2023-07-23","17:38:54",97053461,"4.3.1","osx","US",480
"2023-07-23","17:41:16",88238525,"4.0.3","win","US",1318
"2023-07-23","17:39:07",94633545,"4.3.1","osx","US",483
"2023-07-23","17:41:18",82188765,"4.3.1","win","JP",3143
"2023-07-23","17:38:12",94632589,"4.3.1","osx","GB",1917
"2023-07-23","17:39:21",97054345,"4.3.1","osx","US",319
"2023-07-23","17:39:15",97053346,"4.3.1","osx","US",323
"2023-07-23","17:39:25",97053427,"4.3.1","osx","US",328
"2023-07-23","17:39:31",97053364,"4.3.1","osx","US",326
"2023-07-23","17:39:31",94633383,"4.3.1","osx","US",333
"2023-07-23","17:41:52",4199670,"4.2.2","src","US",34
"2023-07-23","17:39:19",97059736,"4.3.1","osx","US",322
"2023-07-23","17:39:23",97053544,"4.3.1","osx","US",324
"2023-07-23","17:39:27",97053328,"4.3.1","osx","US",327
"2023-07-23","17:39:33",94633376,"4.3.1","osx","US",325
"2023-07-23","17:39:51",97053426,"4.3.1","osx","US",335
"2023-07-23","17:39:46",97053319,"4.3.1","osx","US",334
"2023-07-23","17:39:47",94633454,"4.3.1","osx","US",331
"2023-07-23","17:39:55",97053453,"4.3.1","osx","US",339
"2023-07-23","17:39:35",94633446,"4.3.1","osx","US",329
"2023-07-23","17:39:41",97053275,"4.3.1","osx","US",332
"2023-07-23","17:40:04",97053355,"4.3.1","osx","US",340
"2023-07-23","17:40:04",97053310,"4.3.1","osx","US",341
"2023-07-23","17:39:55",97053472,"4.3.1","osx","US",338
"2023-07-23","17:39:46",97053337,"4.3.1","osx","US",336
"2023-07-23","17:39:45",97053356,"4.3.1","osx","US",330
"2023-07-23","17:40:13",97057971,"4.3.1","osx","US",342
"2023-07-23","17:39:56",97053318,"4.3.1","osx","US",337
"2023-07-23","17:42:30",82190075,"4.3.1","win","DZ",374
"2023-07-23","17:42:37",93053271,"4.2.3","osx",NA,2
"2023-07-23","17:42:55",82191353,"4.3.1","win","ZA",3144
"2023-07-23","17:42:56",1138878,"4.2.3","src","US",2978
"2023-07-23","17:43:10",82188559,"4.3.1","win",NA,2
"2023-07-23","17:39:54",82190712,"4.3.1","win","CH",3145
"2023-07-23","17:41:00",90635517,"4.1.3","win","US",2053
"2023-07-23","17:40:49",82188734,"4.3.1","win","LB",3146
"2023-07-23","17:43:33",94633075,"4.3.1","osx","US",3147
"2023-07-23","17:43:48",82188976,"4.3.1","win","ID",3139
"2023-07-23","17:41:37",97053482,"4.3.1","osx","US",350
"2023-07-23","05:49:21",94632383,"4.3.1","osx",NA,2
"2023-07-23","05:49:15",37809764,"4.3.1","win","KE",2314
"2023-07-23","05:50:00",82097725,"4.3.1","win","CN",3148
"2023-07-23","05:49:53",82193495,"4.3.1","win","AU",3149
"2023-07-23","05:50:09",34028170,"4.2.2","src","US",595
"2023-07-23","05:50:57",36516114,"4.3.1","win","KE",2314
"2023-07-23","05:50:58",34028674,"4.2.2","src","US",598
"2023-07-23","05:51:16",11943346,"4.3.1","win",NA,2
"2023-07-23","05:51:21",94631808,"4.3.1","osx","PH",3150
"2023-07-23","05:51:23",82189522,"4.3.1","win",NA,2
"2023-07-23","05:51:43",4199653,"4.2.2","src","US",108
"2023-07-23","05:51:38",82192530,"4.3.1","win","CN",3151
"2023-07-23","05:52:27",14524,"4.2.3","src","US",3152
"2023-07-23","05:52:25",94637496,"4.3.1","osx","US",59
"2023-07-23","05:52:32",6299128,"4.3.1","win","TW",3153
"2023-07-23","05:52:46",1039417,"4.3.1","win","CN",3154
"2023-07-23","05:52:47",34026722,"4.2.2","src","US",603
"2023-07-23","05:52:49",82193478,"4.3.1","win",NA,2
"2023-07-23","05:53:00",573,"4.3.1","win","CN",3155
"2023-07-23","05:53:13",84383488,"devel","win","US",677
"2023-07-23","05:53:06",84383485,"devel","win","US",870
"2023-07-23","05:53:16",92946726,"4.2.3","osx","US",145
"2023-07-23","05:53:20",92946726,"4.2.3","osx","US",145
"2023-07-23","05:53:26",84383487,"devel","win","US",870
"2023-07-23","05:53:23",84383487,"devel","win","US",1320
"2023-07-23","05:53:30",84383488,"devel","win","US",1298
"2023-07-23","05:53:21",84383487,"devel","win","US",1377
"2023-07-23","05:53:31",84383487,"devel","win","US",1463
"2023-07-23","05:53:32",92946725,"4.2.3","osx","US",137
"2023-07-23","05:53:30",84383487,"devel","win","US",839
"2023-07-23","05:53:32",84383487,"devel","win","US",3156
"2023-07-23","05:53:31",92946725,"4.2.3","osx","US",147
"2023-07-23","05:53:31",92946726,"4.2.3","osx","US",145
"2023-07-23","05:53:34",92946726,"4.2.3","osx","US",109
"2023-07-23","05:53:38",92946725,"4.2.3","osx","US",137
"2023-07-23","05:53:31",34025607,"4.2.2","src","US",605
"2023-07-23","05:53:39",84383487,"devel","win","US",3157
"2023-07-23","05:53:40",92946726,"4.2.3","osx","US",145
"2023-07-23","05:53:39",84383487,"devel","win","US",560
"2023-07-23","05:53:41",84383488,"devel","win","US",888
"2023-07-23","05:53:37",84383487,"devel","win","HK",1417
"2023-07-23","05:53:37",94633039,"4.3.1","osx","IN",3158
"2023-07-23","05:53:46",84383488,"devel","win","US",886
"2023-07-23","05:53:38",541,"4.3.1","win","CN",3159
"2023-07-23","05:53:39",92946726,"4.2.3","osx","US",142
"2023-07-23","05:53:36",84383487,"devel","win","DE",831
"2023-07-23","05:53:47",84383487,"devel","win","US",1315
"2023-07-23","05:53:45",84383486,"devel","win","HK",3160
"2023-07-23","05:53:41",82189229,"4.3.1","win",NA,2
"2023-07-23","05:53:40",92946725,"4.2.3","osx","US",147
"2023-07-23","05:53:46",92946726,"4.2.3","osx","US",142
"2023-07-23","05:53:51",82190796,"4.3.1","win","CA",3161
"2023-07-23","05:53:44",97053383,"4.3.1","osx","US",777
"2023-07-23","05:53:52",92946726,"4.2.3","osx","US",145
"2023-07-23","05:53:52",84383488,"devel","win","US",1676
"2023-07-23","05:53:47",92946726,"4.2.3","osx","US",145
"2023-07-23","05:53:47",82190109,"4.3.1","win","IN",3162
"2023-07-23","05:53:55",92946726,"4.2.3","osx","US",142
"2023-07-23","05:53:55",82189589,"4.3.1","win","PE",586
